SUBNATIONAL1,SUBNATIONAL2,THRESHOLD,AREA_HA,TC_LOSS_HA_2017,TC_LOSS_HA_2018
TAMANGHASSET,IN GUEZZAM,20,5112159,0,0
TAMANGHASSET,IN GUEZZAM,25,5112159,0,0
TAMANGHASSET,IN GUEZZAM,30,5112159,0,0
TAMANGHASSET,IN GUEZZAM,50,5112159,0,0
TAMANGHASSET,IN GUEZZAM,75,5112159,0,0
TAMANGHASSET,IN M'GUEL,10,10132417,0,0
TAMANGHASSET,IN M'GUEL,15,10132417,0,0
TAMANGHASSET,IN M'GUEL,20,10132417,0,0
TAMANGHASSET,IN M'GUEL,25,10132417,0,0
TAMANGHASSET,IN M'GUEL,30,10132417,0,0
TAMANGHASSET,IN M'GUEL,50,10132417,0,0
TAMANGHASSET,IN M'GUEL,75,10132417,0,0
TAMANGHASSET,IN SALAH,10,4426204,0,0
TAMANGHASSET,IN SALAH,15,4426204,0,0
TAMANGHASSET,IN SALAH,20,4426204,0,0
TAMANGHASSET,IN SALAH,25,4426204,0,0
TAMANGHASSET,IN SALAH,30,4426204,0,0
TAMANGHASSET,IN SALAH,50,4426204,0,0
TAMANGHASSET,IN SALAH,75,4426204,0,0
TAMANGHASSET,TAMENGHASSET,10,3900666,0,0
TAMANGHASSET,TAMENGHASSET,15,3900666,0,0
TAMANGHASSET,TAMENGHASSET,20,3900666,0,0
TAMANGHASSET,TAMENGHASSET,25,3900666,0,0
TAMANGHASSET,TAMENGHASSET,30,3900666,0,0
TAMANGHASSET,TAMENGHASSET,50,3900666,0,0
TAMANGHASSET,TAMENGHASSET,75,3900666,0,0
TAMANGHASSET,TAZROUK,10,8636615,0,0
TAMANGHASSET,TAZROUK,15,8636615,0,0
TAMANGHASSET,TAZROUK,20,8636615,0,0
TAMANGHASSET,TAZROUK,25,8636615,0,0
TAMANGHASSET,TAZROUK,30,8636615,0,0
TAMANGHASSET,TAZROUK,50,8636615,0,0
TAMANGHASSET,TAZROUK,75,8636615,0,0
TAMANGHASSET,TIN ZAOUATINE,10,4693098,0,0
TAMANGHASSET,TIN ZAOUATINE,15,4693098,0,0
TAMANGHASSET,TIN ZAOUATINE,20,4693098,0,0
TAMANGHASSET,TIN ZAOUATINE,25,4693098,0,0
TAMANGHASSET,TIN ZAOUATINE,30,4693098,0,0
TAMANGHASSET,TIN ZAOUATINE,50,4693098,0,0
TAMANGHASSET,TIN ZAOUATINE,75,4693098,0,0
TIARET,AIN BOUCHEKIF,10,15074,0,0
TIARET,AIN BOUCHEKIF,15,15074,0,0
TIARET,AIN BOUCHEKIF,20,15074,0,0
TIARET,AIN BOUCHEKIF,25,15074,0,0
TIARET,AIN BOUCHEKIF,30,15074,0,0
TIARET,AIN BOUCHEKIF,50,15074,0,0
TIARET,AIN BOUCHEKIF,75,15074,0,0
TIARET,AIN DEHEB,10,142800,0,0
TIARET,AIN DEHEB,15,142800,0,0
TIARET,AIN DEHEB,20,142800,0,0
TIARET,AIN DEHEB,25,142800,0,0
TIARET,AIN DEHEB,30,142800,0,0
TIARET,AIN DEHEB,50,142800,0,0
TIARET,AIN DEHEB,75,142800,0,0
TIARET,AIN EL HADID,10,44136,0,0
TIARET,AIN EL HADID,15,44136,0,0
TIARET,AIN EL HADID,20,44136,0,0
TIARET,AIN EL HADID,25,44136,0,0
TIARET,AIN EL HADID,30,44136,0,0
TIARET,AIN EL HADID,50,44136,0,0
TIARET,AIN EL HADID,75,44136,0,0
TIARET,AIN KERMES,10,22474,0,0
TIARET,AIN KERMES,15,22474,0,0
TIARET,AIN KERMES,20,22474,0,0
TIARET,AIN KERMES,25,22474,0,0
TIARET,AIN KERMES,30,22474,0,0
TIARET,AIN KERMES,50,22474,0,0
TIARET,AIN KERMES,75,22474,0,0
TIARET,AIN ZARIT,10,16943,0,0
TIARET,AIN ZARIT,15,16943,0,0
TIARET,AIN ZARIT,20,16943,0,0
TIARET,AIN ZARIT,25,16943,0,0
TIARET,AIN ZARIT,30,16943,0,0
TIARET,AIN ZARIT,50,16943,0,0
TIARET,AIN ZARIT,75,16943,0,0
TIARET,BOUGARA,10,11488,0,0
TIARET,BOUGARA,15,11488,0,0
TIARET,BOUGARA,20,11488,0,0
TIARET,BOUGARA,25,11488,0,0
TIARET,BOUGARA,30,11488,0,0
TIARET,BOUGARA,50,11488,0,0
TIARET,BOUGARA,75,11488,0,0
TIARET,CHEHAIMA,10,222106,0,0
TIARET,CHEHAIMA,15,222106,0,0
TIARET,CHEHAIMA,20,222106,0,0
TIARET,CHEHAIMA,25,222106,0,0
TIARET,CHEHAIMA,30,222106,0,0
TIARET,CHEHAIMA,50,222106,0,0
TIARET,CHEHAIMA,75,222106,0,0
TIARET,DAHMOUNI,10,16395,0,0
TIARET,DAHMOUNI,15,16395,0,0
TIARET,DAHMOUNI,20,16395,0,0
TIARET,DAHMOUNI,25,16395,0,0
TIARET,DAHMOUNI,30,16395,0,0
TIARET,DAHMOUNI,50,16395,0,0
TIARET,DAHMOUNI,75,16395,0,0
TIARET,DJEBILET ROSFA,10,49314,0,0
TIARET,DJEBILET ROSFA,15,49314,0,0
TIARET,DJEBILET ROSFA,20,49314,0,0
TIARET,DJEBILET ROSFA,25,49314,0,0
TIARET,DJEBILET ROSFA,30,49314,0,0
TIARET,DJEBILET ROSFA,50,49314,0,0
TIARET,DJEBILET ROSFA,75,49314,0,0
TIARET,DJILLALI BEN AMMAR,10,14959,0,0
TIARET,DJILLALI BEN AMMAR,15,14959,0,0
TIARET,DJILLALI BEN AMMAR,20,14959,0,0
TIARET,DJILLALI BEN AMMAR,25,14959,0,0
TIARET,DJILLALI BEN AMMAR,30,14959,0,0
TIARET,DJILLALI BEN AMMAR,50,14959,0,0
TIARET,DJILLALI BEN AMMAR,75,14959,0,0
TIARET,FAIDJA,10,229269,0,0
TIARET,FAIDJA,15,229269,0,0
TIARET,FAIDJA,20,229269,0,0
TIARET,FAIDJA,25,229269,0,0
TIARET,FAIDJA,30,229269,0,0
TIARET,FAIDJA,50,229269,0,0
TIARET,FAIDJA,75,229269,0,0
TIARET,FRENDA,10,38675,0,1
TIARET,FRENDA,15,38675,0,1
TIARET,FRENDA,20,38675,0,1
TIARET,FRENDA,25,38675,0,1
TIARET,FRENDA,30,38675,0,1
TIARET,FRENDA,50,38675,0,0
TIARET,FRENDA,75,38675,0,0
TIARET,GUERTOUFA,10,18012,0,0
TIARET,GUERTOUFA,15,18012,0,0
TIARET,GUERTOUFA,20,18012,0,0
TIARET,GUERTOUFA,25,18012,0,0
TIARET,GUERTOUFA,30,18012,0,0
TIARET,GUERTOUFA,50,18012,0,0
TIARET,GUERTOUFA,75,18012,0,0
TIARET,HAMADIA,10,18756,0,0
TIARET,HAMADIA,15,18756,0,0
TIARET,HAMADIA,20,18756,0,0
TIARET,HAMADIA,25,18756,0,0
TIARET,HAMADIA,30,18756,0,0
TIARET,HAMADIA,50,18756,0,0
TIARET,HAMADIA,75,18756,0,0
TIARET,KSAR CHELLALA,10,13349,0,0
TIARET,KSAR CHELLALA,15,13349,0,0
TIARET,KSAR CHELLALA,20,13349,0,0
TIARET,KSAR CHELLALA,25,13349,0,0
TIARET,KSAR CHELLALA,30,13349,0,0
TIARET,KSAR CHELLALA,50,13349,0,0
TIARET,KSAR CHELLALA,75,13349,0,0
TIARET,MADNA,10,51516,0,0
TIARET,MADNA,15,51516,0,0
TIARET,MADNA,20,51516,0,0
TIARET,MADNA,25,51516,0,0
TIARET,MADNA,30,51516,0,0
TIARET,MADNA,50,51516,0,0
TIARET,MADNA,75,51516,0,0
TIARET,MAHDIA,10,14299,0,0
TIARET,MAHDIA,15,14299,0,0
TIARET,MAHDIA,20,14299,0,0
TIARET,MAHDIA,25,14299,0,0
TIARET,MAHDIA,30,14299,0,0
TIARET,MAHDIA,50,14299,0,0
TIARET,MAHDIA,75,14299,0,0
TIARET,MECHRAA SAFA,10,30179,0,0
TIARET,MECHRAA SAFA,15,30179,0,0
TIARET,MECHRAA SAFA,20,30179,0,0
TIARET,MECHRAA SAFA,25,30179,0,0
TIARET,MECHRAA SAFA,30,30179,0,0
TIARET,MECHRAA SAFA,50,30179,0,0
TIARET,MECHRAA SAFA,75,30179,0,0
TIARET,MEDRISSA,10,26879,0,0
TIARET,MEDRISSA,15,26879,0,0
TIARET,MEDRISSA,20,26879,0,0
TIARET,MEDRISSA,25,26879,0,0
TIARET,MEDRISSA,30,26879,0,0
TIARET,MEDRISSA,50,26879,0,0
TIARET,MEDRISSA,75,26879,0,0
TIARET,MEDROUSSA,10,21471,2,0
TIARET,MEDROUSSA,15,21471,2,0
TIARET,MEDROUSSA,20,21471,2,0
TIARET,MEDROUSSA,25,21471,2,0
TIARET,MEDROUSSA,30,21471,1,0
TIARET,MEDROUSSA,50,21471,1,0
TIARET,MEDROUSSA,75,21471,0,0
TIARET,MEGHILA,10,10881,0,0
TIARET,MEGHILA,15,10881,0,0
TIARET,MEGHILA,20,10881,0,0
TIARET,MEGHILA,25,10881,0,0
TIARET,MEGHILA,30,10881,0,0
TIARET,MEGHILA,50,10881,0,0
TIARET,MEGHILA,75,10881,0,0
TIARET,MELLAKOU,10,20583,0,0
TIARET,MELLAKOU,15,20583,0,0
TIARET,MELLAKOU,20,20583,0,0
TIARET,MELLAKOU,25,20583,0,0
TIARET,MELLAKOU,30,20583,0,0
TIARET,MELLAKOU,50,20583,0,0
TIARET,MELLAKOU,75,20583,0,0
TIARET,NADORAH,10,65187,0,0
TIARET,NADORAH,15,65187,0,0
TIARET,NADORAH,20,65187,0,0
TIARET,NADORAH,25,65187,0,0
TIARET,NADORAH,30,65187,0,0
TIARET,NADORAH,50,65187,0,0
TIARET,NADORAH,75,65187,0,0
TIARET,NAIMA,10,160637,0,0
TIARET,NAIMA,15,160637,0,0
TIARET,NAIMA,20,160637,0,0
TIARET,NAIMA,25,160637,0,0
TIARET,NAIMA,30,160637,0,0
TIARET,NAIMA,50,160637,0,0
TIARET,NAIMA,75,160637,0,0
TIARET,OUED LILLI,10,22645,0,0
TIARET,OUED LILLI,15,22645,0,0
TIARET,OUED LILLI,20,22645,0,0
TIARET,OUED LILLI,25,22645,0,0
TIARET,OUED LILLI,30,22645,0,0
TIARET,OUED LILLI,50,22645,0,0
TIARET,OUED LILLI,75,22645,0,0
TIARET,RAHOUIA,10,27735,0,0
TIARET,RAHOUIA,15,27735,0,0
TIARET,RAHOUIA,20,27735,0,0
TIARET,RAHOUIA,25,27735,0,0
TIARET,RAHOUIA,30,27735,0,0
TIARET,RAHOUIA,50,27735,0,0
TIARET,RAHOUIA,75,27735,0,0
TIARET,RECHAIGA,10,87759,0,0
TIARET,RECHAIGA,15,87759,0,0
TIARET,RECHAIGA,20,87759,0,0
TIARET,RECHAIGA,25,87759,0,0
TIARET,RECHAIGA,30,87759,0,0
TIARET,RECHAIGA,50,87759,0,0
TIARET,RECHAIGA,75,87759,0,0
TIARET,SEBAINE,10,26872,0,0
TIARET,SEBAINE,15,26872,0,0
TIARET,SEBAINE,20,26872,0,0
TIARET,SEBAINE,25,26872,0,0
TIARET,SEBAINE,30,26872,0,0
TIARET,SEBAINE,50,26872,0,0
TIARET,SEBAINE,75,26872,0,0
TIARET,SEBT,10,7221,0,0
TIARET,SEBT,15,7221,0,0
TIARET,SEBT,20,7221,0,0
TIARET,SEBT,25,7221,0,0
TIARET,SEBT,30,7221,0,0
TIARET,SEBT,50,7221,0,0
TIARET,SEBT,75,7221,0,0
TIARET,SERGHINE,10,36636,0,0
TIARET,SERGHINE,15,36636,0,0
TIARET,SERGHINE,20,36636,0,0
TIARET,SERGHINE,25,36636,0,0
TIARET,SERGHINE,30,36636,0,0
TIARET,SERGHINE,50,36636,0,0
TIARET,SERGHINE,75,36636,0,0
TIARET,SI ABDELGHANI,10,42494,0,0
TIARET,SI ABDELGHANI,15,42494,0,0
TIARET,SI ABDELGHANI,20,42494,0,0
TIARET,SI ABDELGHANI,25,42494,0,0
TIARET,SI ABDELGHANI,30,42494,0,0
TIARET,SI ABDELGHANI,50,42494,0,0
TIARET,SI ABDELGHANI,75,42494,0,0
TIARET,SIDI ABDERRAHMANE,10,157357,0,0
TIARET,SIDI ABDERRAHMANE,15,157357,0,0
TIARET,SIDI ABDERRAHMANE,20,157357,0,0
TIARET,SIDI ABDERRAHMANE,25,157357,0,0
TIARET,SIDI ABDERRAHMANE,30,157357,0,0
TIARET,SIDI ABDERRAHMANE,50,157357,0,0
TIARET,SIDI ABDERRAHMANE,75,157357,0,0
TIARET,SIDI ALI MELLAL,10,14287,0,0
TIARET,SIDI ALI MELLAL,15,14287,0,0
TIARET,SIDI ALI MELLAL,20,14287,0,0
TIARET,SIDI ALI MELLAL,25,14287,0,0
TIARET,SIDI ALI MELLAL,30,14287,0,0
TIARET,SIDI ALI MELLAL,50,14287,0,0
TIARET,SIDI ALI MELLAL,75,14287,0,0
TIARET,SIDI BAKHTI,10,21490,1,0
TIARET,SIDI BAKHTI,15,21490,1,0
TIARET,SIDI BAKHTI,20,21490,1,0
TIARET,SIDI BAKHTI,25,21490,1,0
TIARET,SIDI BAKHTI,30,21490,1,0
TIARET,SIDI BAKHTI,50,21490,0,0
TIARET,SIDI BAKHTI,75,21490,0,0
TIARET,SIDI HOSNI,10,23059,0,0
TIARET,SIDI HOSNI,15,23059,0,0
TIARET,SIDI HOSNI,20,23059,0,0
TIARET,SIDI HOSNI,25,23059,0,0
TIARET,SIDI HOSNI,30,23059,0,0
TIARET,SIDI HOSNI,50,23059,0,0
TIARET,SIDI HOSNI,75,23059,0,0
TIARET,SOUGUEUR,10,25696,0,0
TIARET,SOUGUEUR,15,25696,0,0
TIARET,SOUGUEUR,20,25696,0,0
TIARET,SOUGUEUR,25,25696,0,0
TIARET,SOUGUEUR,30,25696,0,0
TIARET,SOUGUEUR,50,25696,0,0
TIARET,SOUGUEUR,75,25696,0,0
TIARET,TAGDEMT,10,14869,6,0
TIARET,TAGDEMT,15,14869,4,0
TIARET,TAGDEMT,20,14869,4,0
TIARET,TAGDEMT,25,14869,3,0
TIARET,TAGDEMT,30,14869,3,0
TIARET,TAGDEMT,50,14869,0,0
TIARET,TAGDEMT,75,14869,0,0
TIARET,TAKHEMARET,10,56649,0,0
TIARET,TAKHEMARET,15,56649,0,0
TIARET,TAKHEMARET,20,56649,0,0
TIARET,TAKHEMARET,25,56649,0,0
TIARET,TAKHEMARET,30,56649,0,0
TIARET,TAKHEMARET,50,56649,0,0
TIARET,TAKHEMARET,75,56649,0,0
TIARET,TIARET,10,12316,0,0
TIARET,TIARET,15,12316,0,0
TIARET,TIARET,20,12316,0,0
TIARET,TIARET,25,12316,0,0
TIARET,TIARET,30,12316,0,0
TIARET,TIARET,50,12316,0,0
TIARET,TIARET,75,12316,0,0
TIARET,TIDDA,10,10357,0,0
TIARET,TIDDA,15,10357,0,0
TIARET,TIDDA,20,10357,0,0
TIARET,TIDDA,25,10357,0,0
TIARET,TIDDA,30,10357,0,0
TIARET,TIDDA,50,10357,0,0
TIARET,TIDDA,75,10357,0,0
TIARET,TOUSNINA,10,29548,0,0
TIARET,TOUSNINA,15,29548,0,0
TIARET,TOUSNINA,20,29548,0,0
TIARET,TOUSNINA,25,29548,0,0
TIARET,TOUSNINA,30,29548,0,0
TIARET,TOUSNINA,50,29548,0,0
TIARET,TOUSNINA,75,29548,0,0
TIARET,ZMALET EL EMIR ABDELKADER,10,118873,0,0
TIARET,ZMALET EL EMIR ABDELKADER,15,118873,0,0
TIARET,ZMALET EL EMIR ABDELKADER,20,118873,0,0
TIARET,ZMALET EL EMIR ABDELKADER,25,118873,0,0
TIARET,ZMALET EL EMIR ABDELKADER,30,118873,0,0
TIARET,ZMALET EL EMIR ABDELKADER,50,118873,0,0
TIARET,ZMALET EL EMIR ABDELKADER,75,118873,0,0
TINDOUF,OUM EL ASSEL,10,8768270,0,0
TINDOUF,OUM EL ASSEL,15,8768270,0,0
TINDOUF,OUM EL ASSEL,20,8768270,0,0
TINDOUF,OUM EL ASSEL,25,8768270,0,0
TINDOUF,OUM EL ASSEL,30,8768270,0,0
TINDOUF,OUM EL ASSEL,50,8768270,0,0
TINDOUF,OUM EL ASSEL,75,8768270,0,0
TINDOUF,TINDOUF,10,7388190,0,0
TINDOUF,TINDOUF,15,7388190,0,0
TINDOUF,TINDOUF,20,7388190,0,0
TINDOUF,TINDOUF,25,7388190,0,0
TINDOUF,TINDOUF,30,7388190,0,0
TINDOUF,TINDOUF,50,7388190,0,0
TINDOUF,TINDOUF,75,7388190,0,0
TIPAZA,AGHBAL,10,3090,1,1
TIPAZA,AGHBAL,15,3090,1,1
TIPAZA,AGHBAL,20,3090,1,1
TIPAZA,AGHBAL,25,3090,1,1
TIPAZA,AGHBAL,30,3090,1,1
TIPAZA,AGHBAL,50,3090,1,1
TIPAZA,AGHBAL,75,3090,0,0
TIPAZA,AHMER EL AIN,10,5516,0,5
TIPAZA,AHMER EL AIN,15,5516,0,5
TIPAZA,AHMER EL AIN,20,5516,0,5
TIPAZA,AHMER EL AIN,25,5516,0,5
TIPAZA,AHMER EL AIN,30,5516,0,5
TIPAZA,AHMER EL AIN,50,5516,0,4
TIPAZA,AHMER EL AIN,75,5516,0,0
TIPAZA,AIN TAGOURAIT,10,3413,0,0
TIPAZA,AIN TAGOURAIT,15,3413,0,0
TIPAZA,AIN TAGOURAIT,20,3413,0,0
TIPAZA,AIN TAGOURAIT,25,3413,0,0
TIPAZA,AIN TAGOURAIT,30,3413,0,0
TIPAZA,AIN TAGOURAIT,50,3413,0,0
TIPAZA,AIN TAGOURAIT,75,3413,0,0
TIPAZA,BENI MILEUK,10,10145,13,8
TIPAZA,BENI MILEUK,15,10145,12,7
TIPAZA,BENI MILEUK,20,10145,12,7
TIPAZA,BENI MILEUK,25,10145,12,7
TIPAZA,BENI MILEUK,30,10145,11,6
TIPAZA,BENI MILEUK,50,10145,5,5
TIPAZA,BENI MILEUK,75,10145,2,3
TIPAZA,BOU ISMAIL,10,2253,0,0
TIPAZA,BOU ISMAIL,15,2253,0,0
TIPAZA,BOU ISMAIL,20,2253,0,0
TIPAZA,BOU ISMAIL,25,2253,0,0
TIPAZA,BOU ISMAIL,30,2253,0,0
TIPAZA,BOU ISMAIL,50,2253,0,0
TIPAZA,BOU ISMAIL,75,2253,0,0
TIPAZA,BOURKIKA,10,7982,0,0
TIPAZA,BOURKIKA,15,7982,0,0
TIPAZA,BOURKIKA,20,7982,0,0
TIPAZA,BOURKIKA,25,7982,0,0
TIPAZA,BOURKIKA,30,7982,0,0
TIPAZA,BOURKIKA,50,7982,0,0
TIPAZA,BOURKIKA,75,7982,0,0
TIPAZA,CHAIBA,10,2875,0,0
TIPAZA,CHAIBA,15,2875,0,0
TIPAZA,CHAIBA,20,2875,0,0
TIPAZA,CHAIBA,25,2875,0,0
TIPAZA,CHAIBA,30,2875,0,0
TIPAZA,CHAIBA,50,2875,0,0
TIPAZA,CHAIBA,75,2875,0,0
TIPAZA,CHERCHEL,10,12122,10,2
TIPAZA,CHERCHEL,15,12122,9,2
TIPAZA,CHERCHEL,20,12122,8,2
TIPAZA,CHERCHEL,25,12122,7,1
TIPAZA,CHERCHEL,30,12122,7,1
TIPAZA,CHERCHEL,50,12122,5,1
TIPAZA,CHERCHEL,75,12122,2,0
TIPAZA,DAMOUS,10,7537,2,8
TIPAZA,DAMOUS,15,7537,1,8
TIPAZA,DAMOUS,20,7537,1,8
TIPAZA,DAMOUS,25,7537,1,7
TIPAZA,DAMOUS,30,7537,1,7
TIPAZA,DAMOUS,50,7537,1,6
TIPAZA,DAMOUS,75,7537,1,3
TIPAZA,DOUAOUDA,10,1086,0,0
TIPAZA,DOUAOUDA,15,1086,0,0
TIPAZA,DOUAOUDA,20,1086,0,0
TIPAZA,DOUAOUDA,25,1086,0,0
TIPAZA,DOUAOUDA,30,1086,0,0
TIPAZA,DOUAOUDA,50,1086,0,0
TIPAZA,DOUAOUDA,75,1086,0,0
TIPAZA,FOUKA,10,1548,0,0
TIPAZA,FOUKA,15,1548,0,0
TIPAZA,FOUKA,20,1548,0,0
TIPAZA,FOUKA,25,1548,0,0
TIPAZA,FOUKA,30,1548,0,0
TIPAZA,FOUKA,50,1548,0,0
TIPAZA,FOUKA,75,1548,0,0
TIPAZA,GOURAYA,10,8582,22,10
TIPAZA,GOURAYA,15,8582,21,10
TIPAZA,GOURAYA,20,8582,21,10
TIPAZA,GOURAYA,25,8582,20,10
TIPAZA,GOURAYA,30,8582,16,10
TIPAZA,GOURAYA,50,8582,6,8
TIPAZA,GOURAYA,75,8582,2,5
TIPAZA,HADJOUT,10,5229,9,2
TIPAZA,HADJOUT,15,5229,7,2
TIPAZA,HADJOUT,20,5229,7,2
TIPAZA,HADJOUT,25,5229,7,2
TIPAZA,HADJOUT,30,5229,6,2
TIPAZA,HADJOUT,50,5229,3,1
TIPAZA,HADJOUT,75,5229,1,0
TIPAZA,HADJRET ENNOUS,10,2383,3,0
TIPAZA,HADJRET ENNOUS,15,2383,3,0
TIPAZA,HADJRET ENNOUS,20,2383,3,0
TIPAZA,HADJRET ENNOUS,25,2383,2,0
TIPAZA,HADJRET ENNOUS,30,2383,2,0
TIPAZA,HADJRET ENNOUS,50,2383,1,0
TIPAZA,HADJRET ENNOUS,75,2383,0,0
TIPAZA,HATTATBA,10,6303,0,1
TIPAZA,HATTATBA,15,6303,0,1
TIPAZA,HATTATBA,20,6303,0,1
TIPAZA,HATTATBA,25,6303,0,1
TIPAZA,HATTATBA,30,6303,0,1
TIPAZA,HATTATBA,50,6303,0,0
TIPAZA,HATTATBA,75,6303,0,0
TIPAZA,KOLEA,10,3836,0,2
TIPAZA,KOLEA,15,3836,0,1
TIPAZA,KOLEA,20,3836,0,1
TIPAZA,KOLEA,25,3836,0,1
TIPAZA,KOLEA,30,3836,0,1
TIPAZA,KOLEA,50,3836,0,0
TIPAZA,KOLEA,75,3836,0,0
TIPAZA,LARHAT,10,6073,3,5
TIPAZA,LARHAT,15,6073,3,4
TIPAZA,LARHAT,20,6073,3,4
TIPAZA,LARHAT,25,6073,3,4
TIPAZA,LARHAT,30,6073,3,4
TIPAZA,LARHAT,50,6073,2,3
TIPAZA,LARHAT,75,6073,1,2
TIPAZA,MENACEUR,10,19251,21,13
TIPAZA,MENACEUR,15,19251,20,13
TIPAZA,MENACEUR,20,19251,19,13
TIPAZA,MENACEUR,25,19251,18,12
TIPAZA,MENACEUR,30,19251,16,12
TIPAZA,MENACEUR,50,19251,10,8
TIPAZA,MENACEUR,75,19251,5,5
TIPAZA,MERAD,10,13166,83,102
TIPAZA,MERAD,15,13166,82,101
TIPAZA,MERAD,20,13166,80,101
TIPAZA,MERAD,25,13166,79,100
TIPAZA,MERAD,30,13166,78,99
TIPAZA,MERAD,50,13166,66,91
TIPAZA,MERAD,75,13166,39,72
TIPAZA,MESSELMOUN,10,20328,38,76
TIPAZA,MESSELMOUN,15,20328,35,68
TIPAZA,MESSELMOUN,20,20328,34,67
TIPAZA,MESSELMOUN,25,20328,33,66
TIPAZA,MESSELMOUN,30,20328,24,65
TIPAZA,MESSELMOUN,50,20328,11,48
TIPAZA,MESSELMOUN,75,20328,3,28
TIPAZA,NADOR,10,3032,5,10
TIPAZA,NADOR,15,3032,4,9
TIPAZA,NADOR,20,3032,4,9
TIPAZA,NADOR,25,3032,4,9
TIPAZA,NADOR,30,3032,3,8
TIPAZA,NADOR,50,3032,2,5
TIPAZA,NADOR,75,3032,1,2
TIPAZA,SIDI AMAR,10,4687,0,0
TIPAZA,SIDI AMAR,15,4687,0,0
TIPAZA,SIDI AMAR,20,4687,0,0
TIPAZA,SIDI AMAR,25,4687,0,0
TIPAZA,SIDI AMAR,30,4687,0,0
TIPAZA,SIDI AMAR,50,4687,0,0
TIPAZA,SIDI AMAR,75,4687,0,0
TIPAZA,SIDI GHILES,10,3738,2,0
TIPAZA,SIDI GHILES,15,3738,2,0
TIPAZA,SIDI GHILES,20,3738,2,0
TIPAZA,SIDI GHILES,25,3738,2,0
TIPAZA,SIDI GHILES,30,3738,2,0
TIPAZA,SIDI GHILES,50,3738,1,0
TIPAZA,SIDI GHILES,75,3738,0,0
TIPAZA,SIDI RACHED,10,5624,1,0
TIPAZA,SIDI RACHED,15,5624,1,0
TIPAZA,SIDI RACHED,20,5624,1,0
TIPAZA,SIDI RACHED,25,5624,0,0
TIPAZA,SIDI RACHED,30,5624,0,0
TIPAZA,SIDI RACHED,50,5624,0,0
TIPAZA,SIDI RACHED,75,5624,0,0
TIPAZA,SIDI SEMIANE,10,7312,44,39
TIPAZA,SIDI SEMIANE,15,7312,42,39
TIPAZA,SIDI SEMIANE,20,7312,41,38
TIPAZA,SIDI SEMIANE,25,7312,39,38
TIPAZA,SIDI SEMIANE,30,7312,38,37
TIPAZA,SIDI SEMIANE,50,7312,27,33
TIPAZA,SIDI SEMIANE,75,7312,13,23
TIPAZA,TIPAZA,10,6182,37,14
TIPAZA,TIPAZA,15,6182,36,14
TIPAZA,TIPAZA,20,6182,36,14
TIPAZA,TIPAZA,25,6182,35,14
TIPAZA,TIPAZA,30,6182,35,14
TIPAZA,TIPAZA,50,6182,32,13
TIPAZA,TIPAZA,75,6182,23,8
TISSEMSILT,AMMARI,10,14103,0,0
TISSEMSILT,AMMARI,15,14103,0,0
TISSEMSILT,AMMARI,20,14103,0,0
TISSEMSILT,AMMARI,25,14103,0,0
TISSEMSILT,AMMARI,30,14103,0,0
TISSEMSILT,AMMARI,50,14103,0,0
TISSEMSILT,AMMARI,75,14103,0,0
TISSEMSILT,BENI CHAIB,10,11645,0,0
TISSEMSILT,BENI CHAIB,15,11645,0,0
TISSEMSILT,BENI CHAIB,20,11645,0,0
TISSEMSILT,BENI CHAIB,25,11645,0,0
TISSEMSILT,BENI CHAIB,30,11645,0,0
TISSEMSILT,BENI CHAIB,50,11645,0,0
TISSEMSILT,BENI CHAIB,75,11645,0,0
TISSEMSILT,BENI LAHCENE,10,7896,0,4
TISSEMSILT,BENI LAHCENE,15,7896,0,4
TISSEMSILT,BENI LAHCENE,20,7896,0,4
TISSEMSILT,BENI LAHCENE,25,7896,0,4
TISSEMSILT,BENI LAHCENE,30,7896,0,3
TISSEMSILT,BENI LAHCENE,50,7896,0,3
TISSEMSILT,BENI LAHCENE,75,7896,0,2
TISSEMSILT,BORDJ BOUNAAMA,10,6417,0,0
TISSEMSILT,BORDJ BOUNAAMA,15,6417,0,0
TISSEMSILT,BORDJ BOUNAAMA,20,6417,0,0
TISSEMSILT,BORDJ BOUNAAMA,25,6417,0,0
TISSEMSILT,BORDJ BOUNAAMA,30,6417,0,0
TISSEMSILT,BORDJ BOUNAAMA,50,6417,0,0
TISSEMSILT,BORDJ BOUNAAMA,75,6417,0,0
TISSEMSILT,BORDJ EL EMIR ABDELKADER,10,20626,0,0
TISSEMSILT,BORDJ EL EMIR ABDELKADER,15,20626,0,0
TISSEMSILT,BORDJ EL EMIR ABDELKADER,20,20626,0,0
TISSEMSILT,BORDJ EL EMIR ABDELKADER,25,20626,0,0
TISSEMSILT,BORDJ EL EMIR ABDELKADER,30,20626,0,0
TISSEMSILT,BORDJ EL EMIR ABDELKADER,50,20626,0,0
TISSEMSILT,BORDJ EL EMIR ABDELKADER,75,20626,0,0
TISSEMSILT,BOU CAID,10,6454,0,7
TISSEMSILT,BOU CAID,15,6454,0,7
TISSEMSILT,BOU CAID,20,6454,0,7
TISSEMSILT,BOU CAID,25,6454,0,7
TISSEMSILT,BOU CAID,30,6454,0,7
TISSEMSILT,BOU CAID,50,6454,0,5
TISSEMSILT,BOU CAID,75,6454,0,3
TISSEMSILT,EL YOUSSOUFIA,10,9798,0,0
TISSEMSILT,EL YOUSSOUFIA,15,9798,0,0
