COUNTRY,SUBNATIONAL1,SUBNATIONAL2,THRESHOLD,AREA_HA,EXTENT_2000_HA,EXTENT_2010_HA,GAIN_2000_2012_HA,TC_LOSS_HA_2001,TC_LOSS_HA_2002,TC_LOSS_HA_2003,TC_LOSS_HA_2004,TC_LOSS_HA_2005,TC_LOSS_HA_2006,TC_LOSS_HA_2007,TC_LOSS_HA_2008,TC_LOSS_HA_2009,TC_LOSS_HA_2010,TC_LOSS_HA_2011,TC_LOSS_HA_2012,TC_LOSS_HA_2013,TC_LOSS_HA_2014,TC_LOSS_HA_2015,TC_LOSS_HA_2016,TC_LOSS_HA_2017,TC_LOSS_HA_2018
ALGERIA,BOUMERDÈS,SOUK EL HAD,10,1675,724,586,5,2,2,1,2,1,1,5,3,1,0,1,1,0,1,1,2,5,1
ALGERIA,BOUMERDÈS,TAOURGA,10,2625,759,657,21,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,3,2
ALGERIA,BOUMERDÈS,THENIA,10,4346,2019,1580,16,3,0,2,3,10,8,10,30,14,8,1,10,4,8,4,16,133,2
ALGERIA,BOUMERDÈS,TIDJELABINE,10,4220,1747,1427,7,1,0,0,0,2,5,2,15,11,1,6,11,3,6,4,3,30,3
ALGERIA,BOUMERDÈS,TIMEZRIT,10,2342,1262,1024,3,1,0,1,1,2,1,2,1,4,1,1,2,1,2,0,10,22,2
ALGERIA,BOUMERDÈS,ZEMMOURI,10,5500,730,463,18,15,1,0,2,3,7,1,21,11,6,4,24,3,8,6,9,56,5
ALGERIA,BÉCHAR,ABADLA,10,271104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,BECHAR,10,502426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,BENI ABBES,10,979693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,BENI IKHLEF,10,239404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,BENI OUNIF,10,1615389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,BOUKAIS,10,183407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,EL OUATA,10,876991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,ERG FERRADJ,10,560893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,IGLI,10,614418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,KENADSA,10,279567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,KERZAZ,10,1061393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,KSABI,10,218204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,LAHMAR,10,81647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,MECHRAA HOUARI BOUMEDIENE,10,321939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,MERIDJA,10,250204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,MOGHEUL,10,71577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,OULED KHOUDIR,10,190830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,TABELBALA,10,6039043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,TAGHIT,10,831140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,TAMTERT,10,343126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉCHAR,TIMOUDI,10,568017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉJAÏA,ADEKAR,10,11013,7048,5524,46,2,6,6,14,37,61,5,4,35,4,11,79,8,30,15,5,86,22
ALGERIA,BÉJAÏA,AIT R ZINE,10,7483,1142,223,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0
ALGERIA,BÉJAÏA,AIT-SMAIL,10,2736,529,303,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ALGERIA,BÉJAÏA,AKBOU,10,5180,141,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉJAÏA,AKFADOU,10,3979,2150,1454,34,2,0,0,2,1,29,0,3,5,1,14,39,25,16,6,1,25,8
ALGERIA,BÉJAÏA,AMALOU,10,5873,1516,480,0,0,0,0,0,0,2,0,0,11,1,0,1,0,0,0,0,0,0
ALGERIA,BÉJAÏA,AMIZOUR,10,10957,4213,3487,56,1,0,1,2,0,3,5,13,15,5,8,46,2,30,12,13,258,8
ALGERIA,BÉJAÏA,AOKAS,10,2688,1317,1097,6,1,3,1,1,1,4,4,1,5,0,3,5,0,2,4,0,1,1
ALGERIA,BÉJAÏA,BEJAIA,10,11788,6134,5880,342,6,3,2,17,6,40,18,29,10,8,18,26,29,72,81,367,461,38
ALGERIA,BÉJAÏA,BENI DEJLLIL,10,2862,883,335,1,0,0,0,0,0,0,0,4,1,4,0,0,0,5,2,1,12,0
ALGERIA,BÉJAÏA,BENI K SILA,10,18282,15079,13486,121,21,46,12,74,9,51,117,91,49,91,40,525,34,206,201,215,1654,153
ALGERIA,BÉJAÏA,BENI-MELLIKECHE,10,4318,282,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ALGERIA,BÉJAÏA,BENIMAOUCHE,10,9401,2208,642,1,1,3,0,1,1,2,1,3,5,1,0,4,0,0,0,0,1,0
ALGERIA,BÉJAÏA,BERBACHA,10,8362,4286,2853,56,1,1,0,2,0,9,1,18,7,1,1,22,2,2,9,8,53,47
ALGERIA,BÉJAÏA,BOUDJELLIL,10,10264,1559,236,1,0,0,0,3,0,3,0,0,11,3,5,14,2,0,0,0,0,0
ALGERIA,BÉJAÏA,BOUHAMZA,10,7526,855,142,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉJAÏA,BOUKHLIFA,10,11582,7426,7300,258,2,1,0,7,5,33,13,15,23,2,17,60,2,44,84,41,258,36
ALGERIA,BÉJAÏA,CHELLATA,10,4192,798,264,2,0,0,1,9,0,6,1,3,2,6,1,7,2,6,0,6,4,3
ALGERIA,BÉJAÏA,CHEMINI,10,3795,601,217,1,0,0,0,1,0,3,0,1,0,5,0,3,1,0,1,2,3,0
ALGERIA,BÉJAÏA,DARGUINA,10,8344,4669,3507,11,1,7,4,5,6,7,2,2,23,1,16,9,0,28,4,5,34,3
ALGERIA,BÉJAÏA,DRAA EL CAID,10,12026,433,95,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉJAÏA,EL KSEUR,10,9397,4289,3499,142,0,2,0,4,3,32,5,2,33,41,20,72,6,15,17,26,129,8
ALGERIA,BÉJAÏA,FERAOUN,10,4315,1171,577,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1
ALGERIA,BÉJAÏA,IFELAIN ILMATHEN,10,4557,1442,1139,9,0,2,0,0,1,10,3,1,3,6,0,22,1,16,3,23,3,10
ALGERIA,BÉJAÏA,IGHIL-ALI,10,19617,8634,1995,3,0,8,3,5,0,17,1,0,80,18,45,24,3,1,0,1,6,1
ALGERIA,BÉJAÏA,IGHREM,10,5189,955,456,1,1,1,0,3,0,2,0,2,1,3,0,6,0,0,0,0,0,1
ALGERIA,BÉJAÏA,KENDIRA,10,4619,2674,1804,37,0,0,0,2,1,0,1,3,8,1,2,9,22,17,25,5,5,5
ALGERIA,BÉJAÏA,KHERRATA,10,9732,1945,949,2,0,0,0,0,0,1,0,0,2,0,0,1,1,4,0,0,1,0
ALGERIA,BÉJAÏA,MELBOU,10,4838,3676,3242,13,3,4,13,2,4,9,6,11,46,3,25,25,4,17,25,12,45,10
ALGERIA,BÉJAÏA,OUED GHIR,10,4790,1751,1427,118,1,0,1,12,0,9,6,18,17,11,16,9,11,105,70,53,49,32
ALGERIA,BÉJAÏA,OUZZELAGUEN,10,6147,1250,687,4,1,0,0,5,0,3,1,1,3,5,2,9,0,3,5,6,0,3
ALGERIA,BÉJAÏA,SEDDOUK,10,6068,1593,487,3,0,0,0,1,0,1,4,0,6,0,1,2,0,1,0,2,5,0
ALGERIA,BÉJAÏA,SIDI SAID,10,3929,1239,364,0,0,0,0,1,0,2,0,2,13,11,1,3,0,1,0,1,2,1
ALGERIA,BÉJAÏA,SMAOUN,10,3301,456,311,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7,0
ALGERIA,BÉJAÏA,SOUK EL TENINE,10,2645,1135,929,0,0,1,2,2,1,11,3,0,4,0,5,3,0,0,4,2,2,2
ALGERIA,BÉJAÏA,SOUK OUFELLA,10,2925,436,207,3,0,0,0,1,0,1,0,0,0,0,0,3,0,1,14,3,2,3
ALGERIA,BÉJAÏA,TALA HAMZA,10,3767,2633,2252,20,2,6,0,1,1,5,2,1,10,2,3,1,0,7,14,5,126,18
ALGERIA,BÉJAÏA,TAMOKRA,10,6839,1872,425,0,0,0,0,1,0,3,0,0,3,0,1,5,3,0,0,0,0,0
ALGERIA,BÉJAÏA,TAMRIDJET,10,4808,2896,2317,3,1,2,5,3,7,7,2,4,34,0,11,13,1,12,2,0,33,1
ALGERIA,BÉJAÏA,TAOURIT IGHIL,10,7375,5136,4391,88,4,8,6,13,2,30,4,10,9,8,7,41,5,10,4,39,16,1
ALGERIA,BÉJAÏA,TASKRIOUT,10,3136,1487,1084,1,0,0,0,2,2,1,0,0,6,0,1,11,0,0,9,0,5,1
ALGERIA,BÉJAÏA,TAZMALT,10,3338,73,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,BÉJAÏA,TICHY,10,5531,3191,2917,31,3,6,0,13,3,20,6,2,7,1,5,31,1,46,50,24,36,3
ALGERIA,BÉJAÏA,TIFRA,10,3990,2151,1699,47,0,1,0,1,4,6,1,1,4,1,3,42,1,32,10,7,301,3
ALGERIA,BÉJAÏA,TIMEZRIT,10,4705,1212,700,13,0,2,0,0,0,0,0,0,7,3,0,0,0,1,15,2,26,0
ALGERIA,BÉJAÏA,TINEDBAR,10,2468,452,334,4,0,0,0,1,0,0,0,0,1,0,0,1,2,6,3,1,25,0
ALGERIA,BÉJAÏA,TIZI-N BERBER,10,5294,3626,3046,8,1,1,0,6,1,3,1,0,10,1,2,8,0,9,8,3,6,0
ALGERIA,BÉJAÏA,TOUDJA,10,16661,11711,11389,665,22,9,6,14,4,30,13,9,29,14,34,47,48,151,123,219,640,38
ALGERIA,CHLEF,ABOU EL HASSEN,10,8120,275,311,36,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0
ALGERIA,CHLEF,AIN MERRANE,10,10212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CHLEF,BENAIRIA,10,5949,572,289,4,0,0,0,0,0,0,0,1,2,0,4,1,3,36,15,3,0,0
ALGERIA,CHLEF,BENI BOUATTAB,10,12027,4976,883,8,33,11,5,32,90,23,8,42,42,5,41,5,0,0,0,0,1,20
ALGERIA,CHLEF,BENI HAOUA,10,11133,3949,2249,31,2,2,3,3,10,44,35,31,42,4,27,4,30,4,0,4,14,19
ALGERIA,CHLEF,BENI RACHED,10,10441,146,99,11,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
ALGERIA,CHLEF,BOUKADIR,10,22044,825,338,3,0,5,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0
ALGERIA,CHLEF,BOUZEGHAIA,10,13860,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CHLEF,BREIRA,10,7311,976,394,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,2,1
ALGERIA,CHLEF,CHETTIA,10,3912,62,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CHLEF,CHLEF,10,12708,186,77,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
ALGERIA,CHLEF,DAHRA,10,20536,4423,3333,49,1,6,0,2,47,5,6,4,14,3,42,4,34,6,3,16,39,6
ALGERIA,CHLEF,EL HADJADJ,10,9933,532,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CHLEF,EL KARIMIA,10,9649,904,314,4,0,0,0,1,0,2,2,1,2,0,1,0,0,0,0,0,0,0
ALGERIA,CHLEF,EL MARSA,10,12146,5977,5663,252,63,17,6,0,73,42,3,3,25,19,75,100,188,19,4,2,5,28
ALGERIA,CHLEF,HARCHOUNE,10,8014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CHLEF,HERENFA,10,14209,95,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CHLEF,LABIOD MEDJADJA,10,10626,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CHLEF,MOUSSADEK,10,6314,762,786,55,1,0,0,0,3,1,0,0,0,0,4,3,31,11,0,2,9,1
ALGERIA,CHLEF,OUED FODDA,10,7650,50,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CHLEF,OUED GOUSSINE,10,7825,3432,2534,54,2,1,16,6,11,27,40,7,7,7,60,13,38,31,11,28,8,22
ALGERIA,CHLEF,OUED SLY,10,10149,69,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CHLEF,OULED ABBES,10,3783,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CHLEF,OULED BEN ABDELKADER,10,18148,1456,716,22,10,1,0,2,1,1,0,1,0,1,8,0,0,3,0,10,21,2
ALGERIA,CHLEF,OULED FARES,10,24455,63,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CHLEF,OUM DROU,10,5950,47,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CHLEF,SENDJAS,10,21850,2771,1311,2,7,21,1,14,6,4,0,0,2,2,6,3,2,1,0,0,0,0
ALGERIA,CHLEF,SIDI ABDERRAHMANE,10,7459,4291,3644,15,5,11,3,6,52,78,3,0,19,26,94,142,77,16,0,3,9,12
ALGERIA,CHLEF,SIDI AKKACHA,10,13005,1847,1395,18,0,1,0,1,1,2,2,0,2,0,21,11,44,5,0,0,14,3
ALGERIA,CHLEF,SOBHA,10,18390,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CHLEF,TADJENA,10,11626,241,233,15,0,0,0,0,0,0,0,0,1,0,0,1,20,11,0,0,0,0
ALGERIA,CHLEF,TAOUGRIT,10,18526,4200,3204,39,3,4,0,1,10,10,3,2,7,0,6,36,72,0,0,6,32,4
ALGERIA,CHLEF,TELASSA,10,6966,1815,1747,47,8,4,0,1,12,10,7,4,10,1,29,10,40,31,0,0,20,14
ALGERIA,CHLEF,TENES,10,9080,4583,3216,48,3,13,7,3,3,43,85,68,31,24,46,41,50,23,3,1,20,4
ALGERIA,CHLEF,ZEBOUDJA,10,13518,2122,1216,4,0,8,0,1,3,9,17,3,5,1,113,5,37,3,16,20,17,1
ALGERIA,CONSTANTINE,AIN ABID,10,30056,654,179,9,0,1,19,1,5,1,2,0,31,0,1,1,7,13,1,0,1,0
ALGERIA,CONSTANTINE,AIN SEMARA,10,14943,994,413,13,0,1,5,0,0,3,5,0,11,0,6,113,0,0,1,16,1,0
ALGERIA,CONSTANTINE,BEN BADIS,10,31607,3199,1468,32,0,1,7,1,4,5,3,0,45,1,14,16,28,43,4,28,58,13
ALGERIA,CONSTANTINE,BENI HAMIDANE,10,13607,190,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CONSTANTINE,BOUDJERIOU MESSAOUD,10,10949,216,103,12,0,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ALGERIA,CONSTANTINE,CONSTANTINE,10,18301,1494,380,5,2,8,71,5,6,26,16,28,39,2,10,2,2,0,1,0,0,0
ALGERIA,CONSTANTINE,DIDOUCHE MOURAD,10,11434,615,123,0,0,0,0,0,0,0,1,2,3,3,2,0,0,0,0,0,0,0
ALGERIA,CONSTANTINE,EL KHROUB,10,26082,508,146,4,0,0,10,1,2,2,12,2,10,0,2,2,1,1,0,0,1,0
ALGERIA,CONSTANTINE,HAMMA BOUZIANE,10,7262,60,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ALGERIA,CONSTANTINE,IBN ZIAD,10,15404,604,239,3,0,0,4,0,0,3,1,0,8,1,3,3,0,0,0,2,1,0
ALGERIA,CONSTANTINE,OULED RAHMOUNE,10,21763,106,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,CONSTANTINE,ZIGHOUD YOUCEF,10,23011,2849,1597,30,3,1,4,3,6,2,2,4,21,2,5,7,6,12,3,43,11,1
ALGERIA,DJELFA,AIN CHOUHADA,10,21168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,AIN EL IBEL,10,60528,426,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,AIN FEKKA,10,56387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,AIN MAABED,10,47746,626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,AIN OUSSERA,10,73963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,AMOURAH,10,105253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,BENHAR,10,107893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,BENYACOUB,10,19318,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,BIRINE,10,80537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,BOUIRA LAHDAB,10,38225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,CHAREF,10,59221,507,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,DAR CHIOUKH,10,34192,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,DELDOUL,10,184265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,DJELFA,10,52853,849,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,DOUIS,10,51352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,EL GUEDID,10,115504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,EL IDRISSIA,10,35691,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,EL KHEMIS,10,49517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,FAIDH EL BOTMA,10,90627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,GUERNINI,10,51370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,GUETTARA,10,316130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,HAD SAHARY,10,86764,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,HASSI BAHBAH,10,78179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,HASSI EL EUCH,10,51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,HASSI FEDOUL,10,49886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,M LILIHA,10,91208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,MESSAAD,10,15282,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,MOUDJEBARA,10,86284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,OUM LAADHAM,10,511557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,SED RAHAL,10,95430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,SELMANA,10,194073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,SIDI BAIZID,10,49983,676,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,SIDI LADJEL,10,37793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,TADMIT,10,92506,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,ZAAFRANE,10,121086,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,DJELFA,ZACCAR,10,22686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,AIN EL ORAK,10,76793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,ARBAOUAT,10,137026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,BOUALEM,10,52646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,BOUGTOUB,10,201614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,BOUSSEMGHOUN,10,58551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,BREZINA,10,1570960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,CHEGUIG,10,81822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,CHELLALA,10,21903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,EL BAYADH,10,46353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,EL BIODH SIDI CHEIKH,10,1602248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,EL BNOUD,10,1933090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,EL KHEITHER,10,102208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,EL MEHARA,10,306675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,GHASSOUL,10,56401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,KEF EL AHMAR,10,162177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,KRAKDA,10,83382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,ROGASSA,10,241523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,SIDI AMEUR,10,118031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,SIDI SLIMANE,10,15406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,SIDI TIFOUR,10,122526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,STITTEN,10,88581,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL BAYADH,TOUSMOULINE,10,88038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,BAYADHA,10,14024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,BEN GUECHA,10,257909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,DEBILA,10,7835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,DJAMAA,10,59275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,DOUAR EL MA,10,1838421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,EL M GHAIR,10,153155,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,EL OGLA,10,136890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,EL OUED,10,7874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,GUEMAR,10,124880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,HAMRAIA,10,239842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,HASSANI ABDELKRIM,10,5834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,HASSI KHALIFA,10,109615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,KOUININE,10,11331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
